-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.339,0.212,0.299,0.548,0.473,0.283,0.262,0.455,0.362,0.377,0.3874,0.3593,0.3872,0.3674,0.3939,0.3801,0.4044,0.3938,0.4070,0.4008,0.74,0.47,0.26,0,1,0.30,0.45,0.11,0,0,0.66,0.58,0.15,0,0,0.29,1.00,0.54,1,0,1.00,0.92,0.26,0,1,0.084,0.156,-0.269,-0.178,0.076,0.007,1.156,1.211,-0.394,-0.489
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.212,0.299,0.548,0.473,0.219,0.262,0.455,0.362,0.377,0.464,0.3872,0.3674,0.3939,0.3801,0.4044,0.3938,0.4070,0.4008,0.4291,0.4232,0.30,0.45,0.11,0,0,0.66,0.58,0.15,0,0,0.29,1.00,0.54,1,0,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,-0.269,-0.178,0.076,0.007,1.156,1.211,-0.394,-0.489,-0.480,-0.335
-1,-1,-1,-1,0.266,-1,-1,-1,-1,-1,0.299,0.548,0.473,0.219,0.360,0.455,0.362,0.377,0.464,0.598,0.3939,0.3801,0.4044,0.3938,0.4070,0.4008,0.4291,0.4232,0.4666,0.4524,0.66,0.58,0.15,0,0,0.29,1.00,0.54,1,0,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.16,0.31,0.32,0,0,0.076,0.007,1.156,1.211,-0.394,-0.489,-0.480,-0.335,-0.273,-0.313
-1,-1,-1,0.480,-1,-1,-1,-1,-1,-1,0.548,0.473,0.219,0.360,0.348,0.362,0.377,0.464,0.598,0.473,0.4044,0.3938,0.4070,0.4008,0.4291,0.4232,0.4666,0.4524,0.5142,0.4887,0.29,1.00,0.54,1,0,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.16,0.31,0.32,0,0,0.74,0.47,0.26,0,1,1.156,1.211,-0.394,-0.489,-0.480,-0.335,-0.273,-0.313,0.084,0.156
-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.473,0.219,0.360,0.348,0.370,0.377,0.464,0.598,0.473,0.333,0.4070,0.4008,0.4291,0.4232,0.4666,0.4524,0.5142,0.4887,0.5539,0.5196,1.00,0.92,0.26,0,1,0.00,0.25,0.45,0,0,0.16,0.31,0.32,0,0,0.74,0.47,0.26,0,1,0.76,1.00,0.71,1,0,-0.394,-0.489,-0.480,-0.335,-0.273,-0.313,0.084,0.156,1.605,1.342
-1,0.414,-1,-1,-1,-1,-1,-1,-1,-1,0.219,0.360,0.348,0.370,0.326,0.464,0.598,0.473,0.333,0.431,0.4291,0.4232,0.4666,0.4524,0.5142,0.4887,0.5539,0.5196,0.5888,0.5466,0.00,0.25,0.45,0,0,0.16,0.31,0.32,0,0,0.74,0.47,0.26,0,1,0.76,1.00,0.71,1,0,0.30,0.45,0.11,0,0,-0.480,-0.335,-0.273,-0.313,0.084,0.156,1.605,1.342,-0.269,-0.178
0.363,-1,-1,-1,0.372,-1,-1,-1,-1,-1,0.360,0.348,0.370,0.326,0.319,0.598,0.473,0.333,0.431,0.570,0.4666,0.4524,0.5142,0.4887,0.5539,0.5196,0.5888,0.5466,0.6132,0.5638,0.16,0.31,0.32,0,0,0.74,0.47,0.26,0,1,0.76,1.00,0.71,1,0,0.30,0.45,0.11,0,0,0.60,0.56,0.44,0,0,-0.273,-0.313,0.084,0.156,1.605,1.342,-0.269,-0.178,0.070,0.061
-1,-1,-1,0.510,-1,-1,-1,-1,-1,-1,0.348,0.370,0.326,0.319,0.108,0.473,0.333,0.431,0.570,0.243,0.5142,0.4887,0.5539,0.5196,0.5888,0.5466,0.6132,0.5638,0.6364,0.5804,0.74,0.47,0.26,0,1,0.76,1.00,0.71,1,0,0.30,0.45,0.11,0,0,0.60,0.56,0.44,0,0,0.00,0.25,0.45,0,0,0.084,0.156,1.605,1.342,-0.269,-0.178,0.070,0.061,-0.480,-0.335
-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.370,0.326,0.319,0.108,0.367,0.333,0.431,0.570,0.243,0.363,0.5539,0.5196,0.5888,0.5466,0.6132,0.5638,0.6364,0.5804,0.6416,0.5832,0.76,1.00,0.71,1,0,0.30,0.45,0.11,0,0,0.60,0.56,0.44,0,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,1.605,1.342,-0.269,-0.178,0.070,0.061,-0.480,-0.335,-0.394,-0.489
-1,0.614,-1,-1,-1,-1,-1,-1,-1,-1,0.326,0.319,0.108,0.367,0.408,0.431,0.570,0.243,0.363,0.377,0.5888,0.5466,0.6132,0.5638,0.6364,0.5804,0.6416,0.5832,0.6338,0.5772,0.30,0.45,0.11,0,0,0.60,0.56,0.44,0,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.05,0.92,0.37,0,1,-0.269,-0.178,0.070,0.061,-0.480,-0.335,-0.394,-0.489,-0.287,-0.409
0.418,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.319,0.108,0.367,0.408,0.109,0.570,0.243,0.363,0.377,0.283,0.6132,0.5638,0.6364,0.5804,0.6416,0.5832,0.6338,0.5772,0.6210,0.5678,0.60,0.56,0.44,0,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.05,0.92,0.37,0,1,0.00,0.25,0.45,0,0,0.070,0.061,-0.480,-0.335,-0.394,-0.489,-0.287,-0.409,-0.322,-0.047
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.108,0.367,0.408,0.109,0.270,0.243,0.363,0.377,0.283,0.291,0.6364,0.5804,0.6416,0.5832,0.6338,0.5772,0.6210,0.5678,0.5937,0.5475,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.05,0.92,0.37,0,1,0.00,0.25,0.45,0,0,0.74,0.47,0.26,0,1,-0.480,-0.335,-0.394,-0.489,-0.287,-0.409,-0.322,-0.047,0.084,0.156
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.367,0.408,0.109,0.270,0.454,0.363,0.377,0.283,0.291,0.326,0.6416,0.5832,0.6338,0.5772,0.6210,0.5678,0.5937,0.5475,0.5693,0.5292,1.00,0.92,0.26,0,1,0.05,0.92,0.37,0,1,0.00,0.25,0.45,0,0,0.74,0.47,0.26,0,1,0.66,0.58,0.15,0,0,-0.394,-0.489,-0.287,-0.409,-0.322,-0.047,0.084,0.156,0.076,0.007
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.408,0.109,0.270,0.454,0.446,0.377,0.283,0.291,0.326,0.387,0.6338,0.5772,0.6210,0.5678,0.5937,0.5475,0.5693,0.5292,0.5520,0.5179,0.05,0.92,0.37,0,1,0.00,0.25,0.45,0,0,0.74,0.47,0.26,0,1,0.66,0.58,0.15,0,0,0.03,0.56,0.33,0,0,-0.287,-0.409,-0.322,-0.047,0.084,0.156,0.076,0.007,0.008,0.038
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.109,0.270,0.454,0.446,0.451,0.283,0.291,0.326,0.387,0.357,0.6210,0.5678,0.5937,0.5475,0.5693,0.5292,0.5520,0.5179,0.5384,0.5056,0.00,0.25,0.45,0,0,0.74,0.47,0.26,0,1,0.66,0.58,0.15,0,0,0.03,0.56,0.33,0,0,1.00,0.92,0.26,0,1,-0.322,-0.047,0.084,0.156,0.076,0.007,0.008,0.038,-0.394,-0.489
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.270,0.454,0.446,0.451,0.388,0.291,0.326,0.387,0.357,0.524,0.5937,0.5475,0.5693,0.5292,0.5520,0.5179,0.5384,0.5056,0.5337,0.5017,0.74,0.47,0.26,0,1,0.66,0.58,0.15,0,0,0.03,0.56,0.33,0,0,1.00,0.92,0.26,0,1,0.76,1.00,0.71,1,0,0.084,0.156,0.076,0.007,0.008,0.038,-0.394,-0.489,1.605,1.342
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.454,0.446,0.451,0.388,0.351,0.326,0.387,0.357,0.524,0.508,0.5693,0.5292,0.5520,0.5179,0.5384,0.5056,0.5337,0.5017,0.5353,0.4994,0.66,0.58,0.15,0,0,0.03,0.56,0.33,0,0,1.00,0.92,0.26,0,1,0.76,1.00,0.71,1,0,0.16,0.31,0.32,0,0,0.076,0.007,0.008,0.038,-0.394,-0.489,1.605,1.342,-0.273,-0.313
-1,-1,-1,-1,0.390,-1,-1,-1,-1,-1,0.446,0.451,0.388,0.351,0.279,0.387,0.357,0.524,0.508,0.656,0.5520,0.5179,0.5384,0.5056,0.5337,0.5017,0.5353,0.4994,0.5389,0.4969,0.03,0.56,0.33,0,0,1.00,0.92,0.26,0,1,0.76,1.00,0.71,1,0,0.16,0.31,0.32,0,0,0.74,0.47,0.26,0,1,0.008,0.038,-0.394,-0.489,1.605,1.342,-0.273,-0.313,0.084,0.156
-1,-1,-1,0.373,-1,-1,-1,-1,-1,-1,0.451,0.388,0.351,0.279,0.280,0.357,0.524,0.508,0.656,0.453,0.5384,0.5056,0.5337,0.5017,0.5353,0.4994,0.5389,0.4969,0.5309,0.4854,1.00,0.92,0.26,0,1,0.76,1.00,0.71,1,0,0.16,0.31,0.32,0,0,0.74,0.47,0.26,0,1,0.16,0.31,0.32,0,0,-0.394,-0.489,1.605,1.342,-0.273,-0.313,0.084,0.156,-0.273,-0.313
-1,-1,0.000,-1,0.370,-1,-1,-1,-1,-1,0.388,0.351,0.279,0.280,0.165,0.524,0.508,0.656,0.453,0.655,0.5337,0.5017,0.5353,0.4994,0.5389,0.4969,0.5309,0.4854,0.5350,0.4856,0.76,1.00,0.71,1,0,0.16,0.31,0.32,0,0,0.74,0.47,0.26,0,1,0.16,0.31,0.32,0,0,0.00,0.25,0.45,0,0,1.605,1.342,-0.273,-0.313,0.084,0.156,-0.273,-0.313,-0.480,-0.335
-1,0.561,-1,0.302,-1,-1,-1,-1,-1,-1,0.351,0.279,0.280,0.165,0.270,0.508,0.656,0.453,0.655,0.310,0.5353,0.4994,0.5389,0.4969,0.5309,0.4854,0.5350,0.4856,0.5335,0.4788,0.16,0.31,0.32,0,0,0.74,0.47,0.26,0,1,0.16,0.31,0.32,0,0,0.00,0.25,0.45,0,0,0.30,0.45,0.11,0,0,-0.273,-0.313,0.084,0.156,-0.273,-0.313,-0.480,-0.335,-0.269,-0.178
0.370,-1,0.000,-1,0.326,-1,-1,-1,-1,-1,0.279,0.280,0.165,0.270,0.410,0.656,0.453,0.655,0.310,0.792,0.5389,0.4969,0.5309,0.4854,0.5350,0.4856,0.5335,0.4788,0.5256,0.4693,0.74,0.47,0.26,0,1,0.16,0.31,0.32,0,0,0.00,0.25,0.45,0,0,0.30,0.45,0.11,0,0,0.03,0.56,0.33,0,0,0.084,0.156,-0.273,-0.313,-0.480,-0.335,-0.269,-0.178,0.008,0.038
-1,0.348,-1,0.268,-1,-1,-1,-1,-1,-1,0.280,0.165,0.270,0.410,0.113,0.453,0.655,0.310,0.792,0.363,0.5309,0.4854,0.5350,0.4856,0.5335,0.4788,0.5256,0.4693,0.5001,0.4483,0.16,0.31,0.32,0,0,0.00,0.25,0.45,0,0,0.30,0.45,0.11,0,0,0.03,0.56,0.33,0,0,0.00,0.25,0.45,0,0,-0.273,-0.313,-0.480,-0.335,-0.269,-0.178,0.008,0.038,-0.322,-0.047
0.326,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.165,0.270,0.410,0.113,0.384,0.655,0.310,0.792,0.363,0.490,0.5350,0.4856,0.5335,0.4788,0.5256,0.4693,0.5001,0.4483,0.4543,0.4123,0.00,0.25,0.45,0,0,0.30,0.45,0.11,0,0,0.03,0.56,0.33,0,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,-0.480,-0.335,-0.269,-0.178,0.008,0.038,-0.322,-0.047,-0.394,-0.489
-1,0.378,-1,-1,0.418,-1,-1,-1,-1,0.418,0.270,0.410,0.113,0.384,0.256,0.310,0.792,0.363,0.490,0.832,0.5335,0.4788,0.5256,0.4693,0.5001,0.4483,0.4543,0.4123,0.4146,0.3834,0.30,0.45,0.11,0,0,0.03,0.56,0.33,0,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.30,0.45,0.11,0,0,-0.269,-0.178,0.008,0.038,-0.322,-0.047,-0.394,-0.489,-0.269,-0.178
0.301,-1,-1,0.326,-1,-1,-1,-1,0.326,-1,0.410,0.113,0.384,0.256,0.398,0.792,0.363,0.490,0.832,0.513,0.5256,0.4693,0.5001,0.4483,0.4543,0.4123,0.4146,0.3834,0.3662,0.3461,0.03,0.56,0.33,0,0,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.30,0.45,0.11,0,0,0.74,0.47,0.26,0,1,0.008,0.038,-0.322,-0.047,-0.394,-0.489,-0.269,-0.178,0.084,0.156
-1,-1,0.000,-1,-1,-1,-1,0.000,-1,-1,0.113,0.384,0.256,0.398,0.314,0.363,0.490,0.832,0.513,0.409,0.5001,0.4483,0.4543,0.4123,0.4146,0.3834,0.3662,0.3461,0.3204,0.3089,0.00,0.25,0.45,0,0,1.00,0.92,0.26,0,1,0.30,0.45,0.11,0,0,0.74,0.47,0.26,0,1,1.00,0.92,0.26,0,1,-0.322,-0.047,-0.394,-0.489,-0.269,-0.178,0.084,0.156,-0.394,-0.489
-1,0.347,-1,-1,0.226,-1,0.347,-1,-1,-1,0.384,0.256,0.398,0.314,0.140,0.490,0.832,0.513,0.409,0.672,0.4543,0.4123,0.4146,0.3834,0.3662,0.3461,0.3204,0.3089,0.2993,0.2916,1.00,0.92,0.26,0,1,0.30,0.45,0.11,0,0,0.74,0.47,0.26,0,1,1.00,0.92,0.26,0,1,0.05,0.30,0.34,0,0,-0.394,-0.489,-0.269,-0.178,0.084,0.156,-0.394,-0.489,-0.357,-0.206
0.278,-1,-1,0.452,-1,0.278,-1,-1,-1,-1,0.256,0.398,0.314,0.140,0.433,0.832,0.513,0.409,0.672,0.397,0.4146,0.3834,0.3662,0.3461,0.3204,0.3089,0.2993,0.2916,0.2791,0.2727,0.30,0.45,0.11,0,0,0.74,0.47,0.26,0,1,1.00,0.92,0.26,0,1,0.05,0.30,0.34,0,0,0.05,0.92,0.37,0,1,-0.269,-0.178,0.084,0.156,-0.394,-0.489,-0.357,-0.206,-0.287,-0.409
-1,-1,0.000,-1,0.188,-1,-1,-1,-1,-1,0.398,0.314,0.140,0.433,0.322,0.513,0.409,0.672,0.397,0.628,0.3662,0.3461,0.3204,0.3089,0.2993,0.2916,0.2791,0.2727,0.2651,0.2595,0.74,0.47,0.26,0,1,1.00,0.92,0.26,0,1,0.05,0.30,0.34,0,0,0.05,0.92,0.37,0,1,0.60,0.56,0.44,0,0,0.084,0.156,-0.394,-0.489,-0.357,-0.206,-0.287,-0.409,0.070,0.061
-1,0.151,-1,0.042,0.113,-1,-1,-1,-1,-1,0.314,0.140,0.433,0.322,0.130,0.409,0.672,0.397,0.628,0.737,0.3204,0.3089,0.2993,0.2916,0.2791,0.2727,0.2651,0.2595,0.2615,0.2539,1.00,0.92,0.26,0,1,0.05,0.30,0.34,0,0,0.05,0.92,0.37,0,1,0.60,0.56,0.44,0,0,0.00,0.25,0.45,0,0,-0.394,-0.489,-0.357,-0.206,-0.287,-0.409,0.070,0.061,-0.322,-0.047
0.188,-1,0.000,0.170,0.251,-1,-1,-1,-1,0.251,0.140,0.433,0.322,0.130,0.182,0.672,0.397,0.628,0.737,0.981,0.2993,0.2916,0.2791,0.2727,0.2651,0.2595,0.2615,0.2539,0.2578,0.2490,0.05,0.30,0.34,0,0,0.05,0.92,0.37,0,1,0.60,0.56,0.44,0,0,0.00,0.25,0.45,0,0,0.41,0.17,0.73,0,0,-0.357,-0.206,-0.287,-0.409,0.070,0.061,-0.322,-0.047,0.194,0.123
-1,0.170,0.000,0.523,-1,-1,-1,-1,0.523,-1,0.433,0.322,0.130,0.182,0.302,0.397,0.628,0.737,0.981,0.476,0.2791,0.2727,0.2651,0.2595,0.2615,0.2539,0.2578,0.2490,0.2513,0.2404,0.05,0.92,0.37,0,1,0.60,0.56,0.44,0,0,0.00,0.25,0.45,0,0,0.41,0.17,0.73,0,0,0.16,0.31,0.32,0,0,-0.287,-0.409,0.070,0.061,-0.322,-0.047,0.194,0.123,-0.273,-0.313
0.251,0.523,0.000,-1,0.279,-1,-1,0.000,-1,-1,0.322,0.130,0.182,0.302,0.115,0.628,0.737,0.981,0.476,0.561,0.2651,0.2595,0.2615,0.2539,0.2578,0.2490,0.2513,0.2404,0.2494,0.2366,0.60,0.56,0.44,0,0,0.00,0.25,0.45,0,0,0.41,0.17,0.73,0,0,0.16,0.31,0.32,0,0,0.00,0.25,0.45,0,0,0.070,0.061,-0.322,-0.047,0.194,0.123,-0.273,-0.313,-0.322,-0.047
0.305,0.378,-1,0.317,-1,-1,0.378,-1,-1,-1,0.130,0.182,0.302,0.115,0.396,0.737,0.981,0.476,0.561,0.514,0.2615,0.2539,0.2578,0.2490,0.2513,0.2404,0.2494,0.2366,0.2359,0.2214,0.00,0.25,0.45,0,0,0.41,0.17,0.73,0,0,0.16,0.31,0.32,0,0,0.00,0.25,0.45,0,0,0.05,0.92,0.37,0,1,-0.322,-0.047,0.194,0.123,-0.273,-0.313,-0.322,-0.047,-0.287,-0.409
0.279,-1,0.000,-1,-1,0.279,-1,-1,-1,-1,0.182,0.302,0.115,0.396,0.346,0.981,0.476,0.561,0.514,0.402,0.2578,0.2490,0.2513,0.2404,0.2494,0.2366,0.2359,0.2214,0.2097,0.1966,0.41,0.17,0.73,0,0,0.16,0.31,0.32,0,0,0.00,0.25,0.45,0,0,0.05,0.92,0.37,0,1,0.66,0.58,0.15,0,0,0.194,0.123,-0.273,-0.313,-0.322,-0.047,-0.287,-0.409,0.076,0.007
-1,-0.014,-1,-1,0.126,-1,-1,-1,-1,-1,0.302,0.115,0.396,0.346,0.234,0.476,0.561,0.514,0.402,0.645,0.2513,0.2404,0.2494,0.2366,0.2359,0.2214,0.2097,0.1966,0.1742,0.1640,0.16,0.31,0.32,0,0,0.00,0.25,0.45,0,0,0.05,0.92,0.37,0,1,0.66,0.58,0.15,0,0,0.00,0.25,0.45,0,0,-0.273,-0.313,-0.322,-0.047,-0.287,-0.409,0.076,0.007,-0.322,-0.047
0.327,-1,-1,0.336,0.440,-1,-1,-1,-1,-1,0.115,0.396,0.346,0.234,0.191,0.561,0.514,0.402,0.645,0.643,0.2494,0.2366,0.2359,0.2214,0.2097,0.1966,0.1742,0.1640,0.1465,0.1390,0.00,0.25,0.45,0,0,0.05,0.92,0.37,0,1,0.66,0.58,0.15,0,0,0.00,0.25,0.45,0,0,0.00,0.25,0.45,0,0,-0.322,-0.047,-0.287,-0.409,0.076,0.007,-0.322,-0.047,-0.322,-0.047
-1,-1,0.000,0.602,0.195,-1,-1,-1,-1,-1,0.396,0.346,0.234,0.191,0.338,0.514,0.402,0.645,0.643,0.603,0.2359,0.2214,0.2097,0.1966,0.1742,0.1640,0.1465,0.1390,0.1263,0.1174,0.05,0.92,0.37,0,1,0.66,0.58,0.15,0,0,0.00,0.25,0.45,0,0,0.00,0.25,0.45,0,0,0.16,0.31,0.32,0,0,-0.287,-0.409,0.076,0.007,-0.322,-0.047,-0.322,-0.047,-0.273,-0.313
-1,0.602,0.000,0.231,-1,-1,-1,-1,-1,-1,0.346,0.234,0.191,0.338,0.518,0.402,0.645,0.643,0.603,0.386,0.2097,0.1966,0.1742,0.1640,0.1465,0.1390,0.1263,0.1174,0.1189,0.1086,0.66,0.58,0.15,0,0,0.00,0.25,0.45,0,0,0.00,0.25,0.45,0,0,0.16,0.31,0.32,0,0,0.29,1.00,0.54,1,0,0.076,0.007,-0.322,-0.047,-0.322,-0.047,-0.273,-0.313,1.156,1.211
0.195,0.231,0.000,-1,-1,-1,-1,-1,-1,-1,0.234,0.191,0.338,0.518,0.478,0.645,0.643,0.603,0.386,0.357,0.1742,0.1640,0.1465,0.1390,0.1263,0.1174,0.1189,0.1086,0.1083,0.0973,0.00,0.25,0.45,0,0,0.00,0.25,0.45,0,0,0.16,0.31,0.32,0,0,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,-0.322,-0.047,-0.322,-0.047,-0.273,-0.313,1.156,1.211,1.156,1.211
0.341,0.195,-1,-1,0.227,-1,-1,-1,-1,-1,0.191,0.338,0.518,0.478,0.326,0.643,0.603,0.386,0.357,0.577,0.1465,0.1390,0.1263,0.1174,0.1189,0.1086,0.1083,0.0973,0.0978,0.0861,0.00,0.25,0.45,0,0,0.16,0.31,0.32,0,0,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,0.05,0.92,0.37,0,1,-0.322,-0.047,-0.273,-0.313,1.156,1.211,1.156,1.211,-0.287,-0.409
0.238,-1,-1,0.041,-1,-1,-1,-1,-1,-1,0.338,0.518,0.478,0.326,0.122,0.603,0.386,0.357,0.577,0.333,0.1263,0.1174,0.1189,0.1086,0.1083,0.0973,0.0978,0.0861,0.1140,0.0962,0.16,0.31,0.32,0,0,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,0.05,0.92,0.37,0,1,0.00,0.25,0.45,0,0,-0.273,-0.313,1.156,1.211,1.156,1.211,-0.287,-0.409,-0.480,-0.335
-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.518,0.478,0.326,0.122,0.235,0.386,0.357,0.577,0.333,0.404,0.1189,0.1086,0.1083,0.0973,0.0978,0.0861,0.1140,0.0962,0.1243,0.1000,0.29,1.00,0.54,1,0,0.29,1.00,0.54,1,0,0.05,0.92,0.37,0,1,0.00,0.25,0.45,0,0,0.60,0.56,0.44,0,0,1.156,1.211,1.156,1.211,-0.287,-0.409,-0.480,-0.335,0.070,0.061
-1,-0.114,-1,-1,-1,-1,-1,-1,-1,-1,0.478,0.326,0.122,0.235,0.138,0.357,0.577,0.333,0.404,0.470,0.1083,0.0973,0.0978,0.0861,0.1140,0.0962,0.1243,0.1000,0.1478,0.1139,0.29,1.00,0.54,1,0,0.05,0.92,0.37,0,1,0.00,0.25,0.45,0,0,0.60,0.56,0.44,0,0,0.75,0.14,0.71,0,0,1.156,1.211,-0.287,-0.409,-0.480,-0.335,0.070,0.061,-0.172,-0.109
0.235,-1,-1,-1,0.159,-1,-1,-1,-1,-1,0.326,0.122,0.235,0.138,0.105,0.577,0.333,0.404,0.470,0.675,0.0978,0.0861,0.1140,0.0962,0.1243,0.1000,0.1478,0.1139,0.1803,0.1326,0.05,0.92,0.37,0,1,0.00,0.25,0.45,0,0,0.60,0.56,0.44,0,0,0.75,0.14,0.71,0,0,0.00,0.25,0.45,0,0,-0.287,-0.409,-0.480,-0.335,0.070,0.061,-0.172,-0.109,-0.322,-0.047
-1,-1,-1,0.324,-1,-1,-1,-1,-1,-1,0.122,0.235,0.138,0.105,0.262,0.333,0.404,0.470,0.675,0.318,0.1140,0.0962,0.1243,0.1000,0.1478,0.1139,0.1803,0.1326,0.2089,0.1461,0.00,0.25,0.45,0,0,0.60,0.56,0.44,0,0,0.75,0.14,0.71,0,0,0.00,0.25,0.45,0,0,0.76,1.00,0.71,1,0,-0.480,-0.335,0.070,0.061,-0.172,-0.109,-0.322,-0.047,1.605,1.342
-1,-1,0.000,-1,-1,-1,-1,-1,-1,-1,0.235,0.138,0.105,0.262,0.054,0.404,0.470,0.675,0.318,0.414,0.1243,0.1000,0.1478,0.1139,0.1803,0.1326,0.2089,0.1461,0.2378,0.1639,0.60,0.56,0.44,0,0,0.75,0.14,0.71,0,0,0.00,0.25,0.45,0,0,0.76,1.00,0.71,1,0,0.05,0.30,0.34,0,0,0.070,0.061,-0.172,-0.109,-0.322,-0.047,1.605,1.342,-0.357,-0.206
-1,0.075,-1,-1,-1,-1,-1,-1,-1,-1,0.138,0.105,0.262,0.054,0.137,0.470,0.675,0.318,0.414,0.251,0.1478,0.1139,0.1803,0.1326,0.2089,0.1461,0.2378,0.1639,0.2454,0.1670,0.75,0.14,0.71,0,0,0.00,0.25,0.45,0,0,0.76,1.00,0.71,1,0,0.05,0.30,0.34,0,0,0.66,0.58,0.15,0,0,-0.172,-0.109,-0.322,-0.047,1.605,1.342,-0.357,-0.206,0.076,0.007
0.386,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.105,0.262,0.054,0.137,0.241,0.675,0.318,0.414,0.251,0.357,0.1803,0.1326,0.2089,0.1461,0.2378,0.1639,0.2454,0.1670,0.2377,0.1622,0.00,0.25,0.45,0,0,0.76,1.00,0.71,1,0,0.05,0.30,0.34,0,0,0.66,0.58,0.15,0,0,0.66,0.58,0.15,0,0,-0.322,-0.047,1.605,1.342,-0.357,-0.206,0.076,0.007,0.076,0.007
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.262,0.054,0.137,0.241,0.116,0.318,0.414,0.251,0.357,0.503,0.2089,0.1461,0.2378,0.1639,0.2454,0.1670,0.2377,0.1622,0.2195,0.1494,0.76,1.00,0.71,1,0,0.05,0.30,0.34,0,0,0.66,0.58,0.15,0,0,0.66,0.58,0.15,0,0,0.00,0.25,0.45,0,0,1.605,1.342,-0.357,-0.206,0.076,0.007,0.076,0.007,-0.322,-0.047
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.054,0.137,0.241,0.116,0.119,0.414,0.251,0.357,0.503,0.304,0.2378,0.1639,0.2454,0.1670,0.2377,0.1622,0.2195,0.1494,0.1980,0.1360,0.05,0.30,0.34,0,0,0.66,0.58,0.15,0,0,0.66,0.58,0.15,0,0,0.00,0.25,0.45,0,0,0.00,0.25,0.45,0,0,-0.357,-0.206,0.076,0.007,0.076,0.007,-0.322,-0.047,-0.480,-0.335
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.137,0.241,0.116,0.119,0.466,0.251,0.357,0.503,0.304,0.319,0.2454,0.1670,0.2377,0.1622,0.2195,0.1494,0.1980,0.1360,0.1766,0.1231,0.66,0.58,0.15,0,0,0.66,0.58,0.15,0,0,0.00,0.25,0.45,0,0,0.00,0.25,0.45,0,0,0.29,1.00,0.54,1,0,0.076,0.007,0.076,0.007,-0.322,-0.047,-0.480,-0.335,1.156,1.211
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.241,0.116,0.119,0.466,0.485,0.357,0.503,0.304,0.319,0.470,0.2377,0.1622,0.2195,0.1494,0.1980,0.1360,0.1766,0.1231,0.1654,0.1199,0.66,0.58,0.15,0,0,0.00,0.25,0.45,0,0,0.00,0.25,0.45,0,0,0.29,1.00,0.54,1,0,0.05,0.92,0.37,0,1,0.076,0.007,-0.322,-0.047,-0.480,-0.335,1.156,1.211,-0.287,-0.409
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.116,0.119,0.466,0.485,0.232,0.503,0.304,0.319,0.470,0.133,0.2195,0.1494,0.1980,0.1360,0.1766,0.1231,0.1654,0.1199,0.1619,0.1229,0.00,0.25,0.45,0,0,0.00,0.25,0.45,0,0,0.29,1.00,0.54,1,0,0.05,0.92,0.37,0,1,0.30,0.45,0.11,0,0,-0.322,-0.047,-0.480,-0.335,1.156,1.211,-0.287,-0.409,-0.269,-0.178
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.119,0.466,0.485,0.232,0.352,0.304,0.319,0.470,0.133,0.356,0.1980,0.1360,0.1766,0.1231,0.1654,0.1199,0.1619,0.1229,0.1756,0.1399,0.00,0.25,0.45,0,0,0.29,1.00,0.54,1,0,0.05,0.92,0.37,0,1,0.30,0.45,0.11,0,0,1.00,0.92,0.26,0,1,-0.480,-0.335,1.156,1.211,-0.287,-0.409,-0.269,-0.178,-0.394,-0.489
